Datetime,Electric Power (kW),Thermal Power (kW),Irradiance (W/m2),Cost (Eur/kW),Access Tariff (Eur/kWh),PHP Tariff (Eur/kWh)
2023-08-06 07:00:00+00:00,176.727,2.1,358.7247619628906,0.027800000000000002,0.0069,0.0
2023-08-06 08:00:00+00:00,269.389,2.1,593.5562744140625,0.005,0.0069,0.0
2023-08-06 09:00:00+00:00,664.434,466.0,721.0289306640625,0.00164,0.0078,0.0
2023-08-06 10:00:00+00:00,1168.387,1077.8,795.2891845703125,0.0016799999999999999,0.0078,0.0
2023-08-06 11:00:00+00:00,1125.656,954.0,837.9185791015625,0.061,0.0099,0.0
2023-08-06 12:00:00+00:00,1140.881,979.5,862.2916259765625,0.07622,0.0099,0.0
2023-08-06 13:00:00+00:00,1124.413,963.0,872.9266357421875,0.07651999999999999,0.0099,0.0
2023-08-06 14:00:00+00:00,1138.893,996.6,869.6068725585938,0.07622,0.0108,0.003136111111111111
2023-08-06 15:00:00+00:00,1180.427,1044.6,851.0228271484375,0.07651999999999999,0.0108,0.003136111111111111
2023-08-06 16:00:00+00:00,1154.511,963.7,812.79736328125,0.07651999999999999,0.0099,0.0
2023-08-06 17:00:00+00:00,1194.577,1016.8,751.7208862304688,0.07651999999999999,0.0099,0.0
2023-08-06 18:00:00+00:00,1182.792,988.7,645.561767578125,0.08045999999999999,0.0099,0.0
2023-08-06 19:00:00+00:00,1152.762,947.9,461.8852233886719,0.057,0.0099,0.0
2023-08-06 20:00:00+00:00,1084.432,861.0,90.4487075805664,0.07706,0.0099,0.0
2023-08-06 21:00:00+00:00,954.534,753.3,0.0,0.0805,0.0099,0.0
2023-08-06 22:00:00+00:00,714.318,251.3,0.0,0.08125,0.0099,0.0
2023-08-06 23:00:00+00:00,414.313,2.2,0.0,0.0765,0.0108,0.003136111111111111
2023-08-07 00:00:00+00:00,220.818,2.0,0.0,0.07221999999999999,0.0099,0.0
2023-08-07 01:00:00+00:00,208.699,2.1,0.0,0.05811,0.0078,0.0
2023-08-07 02:00:00+00:00,205.976,2.3,0.0,0.0523,0.0078,0.0
2023-08-07 03:00:00+00:00,194.465,2.1,0.0,0.0518,0.0078,0.0
2023-08-07 04:00:00+00:00,168.308,2.0,0.0,0.047799999999999995,0.0078,0.0
2023-08-07 05:00:00+00:00,178.16,2.2,0.0,0.06503,0.0069,0.0
2023-08-07 06:00:00+00:00,195.689,2.2,15.045890808105469,0.07221999999999999,0.0069,0.0
2023-08-07 07:00:00+00:00,180.583,2.0,361.55572509765625,0.09131,0.0069,0.0
2023-08-07 08:00:00+00:00,263.32,2.2,606.5853271484375,0.0945,0.0069,0.0
2023-08-07 09:00:00+00:00,514.158,108.0,737.6348266601562,0.07762000000000001,0.0078,0.0
2023-08-07 10:00:00+00:00,911.479,324.9,812.6044311523438,0.0575,0.0078,0.0
2023-08-07 11:00:00+00:00,953.815,375.6,855.120849609375,0.07501000000000001,0.0099,0.0
2023-08-07 12:00:00+00:00,966.619,394.5,877.9530639648438,0.09,0.0099,0.0
2023-08-07 13:00:00+00:00,970.619,396.7,884.7757568359375,0.09,0.0099,0.0
2023-08-07 14:00:00+00:00,1067.22,729.7,878.4075927734375,0.09,0.0108,0.003136111111111111
2023-08-07 15:00:00+00:00,974.111,383.9,858.2257690429688,0.09,0.0108,0.003136111111111111
2023-08-07 16:00:00+00:00,1034.438,529.8,822.6204833984375,0.09,0.0099,0.0
2023-08-07 17:00:00+00:00,1063.73,747.2,760.6089477539062,0.08501,0.0099,0.0
2023-08-07 18:00:00+00:00,969.09,356.1,655.45361328125,0.0851,0.0099,0.0
2023-08-07 19:00:00+00:00,997.194,502.8,464.4176025390625,0.10701999999999999,0.0099,0.0
2023-08-07 20:00:00+00:00,1037.155,573.4,92.06126403808594,0.1163,0.0099,0.0
2023-08-07 21:00:00+00:00,815.576,105.1,0.0,0.12495,0.0099,0.0
2023-08-07 22:00:00+00:00,658.587,2.1,0.0,0.1108,0.0099,0.0
2023-08-07 23:00:00+00:00,426.444,2.1,0.0,0.1,0.0108,0.003136111111111111
2023-08-08 00:00:00+00:00,227.981,2.0,0.0,0.106,0.0099,0.0
2023-08-08 01:00:00+00:00,216.727,2.1,0.0,0.10437,0.0078,0.0
2023-08-08 02:00:00+00:00,214.262,2.3,0.0,0.09993,0.0078,0.0
2023-08-08 03:00:00+00:00,199.836,2.0,0.0,0.09941,0.0078,0.0
2023-08-08 04:00:00+00:00,171.586,2.1,0.0,0.09169,0.0078,0.0
2023-08-08 05:00:00+00:00,179.008,2.1,0.0,0.09254000000000001,0.0069,0.0
2023-08-08 06:00:00+00:00,189.135,2.1,15.377047538757324,0.09631999999999999,0.0069,0.0
2023-08-08 07:00:00+00:00,179.563,2.1,351.89984130859375,0.09993,0.0069,0.0
2023-08-08 08:00:00+00:00,282.097,2.1,593.29150390625,0.09993,0.0069,0.0
2023-08-08 09:00:00+00:00,477.158,46.1,723.400390625,0.09815,0.0078,0.0
2023-08-08 10:00:00+00:00,1029.654,705.3,797.2271728515625,0.08552,0.0078,0.0
2023-08-08 11:00:00+00:00,993.62,434.2,840.84619140625,0.07869,0.0099,0.0
2023-08-08 12:00:00+00:00,1002.996,395.6,863.8700561523438,0.07869,0.0099,0.0
2023-08-08 13:00:00+00:00,1025.297,439.6,874.5969848632812,0.07970000000000001,0.0099,0.0
2023-08-08 14:00:00+00:00,1099.353,756.2,867.0281372070312,0.07970000000000001,0.0108,0.003136111111111111
2023-08-08 15:00:00+00:00,1063.759,471.3,815.71240234375,0.0785,0.0108,0.003136111111111111
2023-08-08 16:00:00+00:00,1109.523,685.1,723.468994140625,0.0785,0.0099,0.0
2023-08-08 17:00:00+00:00,1103.356,757.1,594.382080078125,0.08045999999999999,0.0099,0.0
2023-08-08 18:00:00+00:00,1013.964,376.1,482.9848937988281,0.09534000000000001,0.0099,0.0
2023-08-08 19:00:00+00:00,1029.666,394.9,294.3743896484375,0.102,0.0099,0.0
2023-08-08 20:00:00+00:00,1133.194,746.1,52.100990295410156,0.116,0.0099,0.0
2023-08-08 21:00:00+00:00,894.529,293.8,0.0,0.12766,0.0099,0.0
2023-08-08 22:00:00+00:00,645.394,2.0,0.0,0.12544,0.0099,0.0
2023-08-08 23:00:00+00:00,430.508,2.1,0.0,0.12,0.0108,0.003136111111111111
2023-08-09 00:00:00+00:00,222.345,2.2,0.0,0.10976999999999999,0.0099,0.0
2023-08-09 01:00:00+00:00,211.485,2.1,0.0,0.102,0.0078,0.0
2023-08-09 02:00:00+00:00,209.045,2.0,0.0,0.102,0.0078,0.0
2023-08-09 03:00:00+00:00,193.246,2.0,0.0,0.1,0.0078,0.0
2023-08-09 04:00:00+00:00,168.117,2.2,0.0,0.09425,0.0078,0.0
2023-08-09 05:00:00+00:00,175.746,2.1,0.0,0.0965,0.0069,0.0
2023-08-09 06:00:00+00:00,190.086,2.1,0.0,0.09816,0.0069,0.0
2023-08-09 07:00:00+00:00,177.545,2.1,95.0333480834961,0.1057,0.0069,0.0
2023-08-09 08:00:00+00:00,240.515,2.1,53.52495574951172,0.10643999999999999,0.0069,0.0
2023-08-09 09:00:00+00:00,547.937,123.4,40.9088134765625,0.09966,0.0078,0.0
2023-08-09 10:00:00+00:00,1000.251,396.5,124.3086929321289,0.08996,0.0078,0.0
2023-08-09 11:00:00+00:00,1025.851,397.6,270.02166748046875,0.08569,0.0099,0.0
2023-08-09 12:00:00+00:00,1032.332,376.6,217.6251678466797,0.08333,0.0099,0.0
2023-08-09 13:00:00+00:00,1037.829,387.1,772.3289184570312,0.08084999999999999,0.0099,0.0
2023-08-09 14:00:00+00:00,1038.605,377.1,827.4033813476562,0.08001000000000001,0.0108,0.003136111111111111
2023-08-09 15:00:00+00:00,1067.719,397.4,740.1095581054688,0.07951000000000001,0.0108,0.003136111111111111
2023-08-09 16:00:00+00:00,1057.517,379.5,769.753662109375,0.0805,0.0099,0.0
2023-08-09 17:00:00+00:00,1055.173,398.4,694.4443969726562,0.084,0.0099,0.0
2023-08-09 18:00:00+00:00,1022.809,351.7,567.720703125,0.09853,0.0099,0.0
2023-08-09 19:00:00+00:00,1024.263,350.9,365.8871154785156,0.11756,0.0099,0.0
2023-08-09 20:00:00+00:00,1011.73,317.6,53.124855041503906,0.12386,0.0099,0.0
2023-08-09 21:00:00+00:00,879.758,150.2,0.0,0.13081,0.0099,0.0
2023-08-09 22:00:00+00:00,664.81,2.1,0.0,0.12247,0.0099,0.0
2023-08-09 23:00:00+00:00,474.264,2.2,0.0,0.12284,0.0108,0.003136111111111111
2023-08-10 00:00:00+00:00,251.348,2.1,0.0,0.11757,0.0099,0.0
2023-08-10 01:00:00+00:00,233.445,2.0,0.0,0.11258,0.0078,0.0
2023-08-10 02:00:00+00:00,219.591,2.2,0.0,0.11123999999999999,0.0078,0.0
2023-08-10 03:00:00+00:00,209.517,2.1,0.0,0.11123999999999999,0.0078,0.0
2023-08-10 04:00:00+00:00,179.106,2.1,0.0,0.11054,0.0078,0.0
2023-08-10 05:00:00+00:00,190.697,2.1,0.0,0.11241,0.0069,0.0
2023-08-10 06:00:00+00:00,203.532,2.1,0.0,0.11406999999999999,0.0069,0.0
2023-08-10 07:00:00+00:00,193.581,2.2,51.108863830566406,0.11258,0.0069,0.0
2023-08-10 08:00:00+00:00,294.841,2.1,89.88298797607422,0.10744,0.0069,0.0
2023-08-10 09:00:00+00:00,453.634,2.1,172.20387268066406,0.10744,0.0078,0.0
2023-08-10 10:00:00+00:00,949.414,340.2,503.3605041503906,0.1055,0.0078,0.0
2023-08-10 11:00:00+00:00,1012.792,398.3,513.512939453125,0.08621,0.0099,0.0
2023-08-10 12:00:00+00:00,1038.778,399.6,667.1448974609375,0.0851,0.0099,0.0
2023-08-10 13:00:00+00:00,1035.775,399.8,819.7938842773438,0.0845,0.0099,0.0
2023-08-10 14:00:00+00:00,1054.455,472.8,821.63916015625,0.0835,0.0108,0.003136111111111111
2023-08-10 15:00:00+00:00,1042.09,482.9,799.8780517578125,0.08251,0.0108,0.003136111111111111
2023-08-10 16:00:00+00:00,1022.834,396.6,767.1344604492188,0.08220999999999999,0.0099,0.0
2023-08-10 17:00:00+00:00,1012.772,395.2,687.593505859375,0.09128,0.0099,0.0
2023-08-10 18:00:00+00:00,1003.391,370.8,575.13916015625,0.10042,0.0099,0.0
2023-08-10 19:00:00+00:00,1003.679,393.9,372.369384765625,0.10925,0.0099,0.0
2023-08-10 20:00:00+00:00,1010.269,358.0,43.373294830322266,0.12025,0.0099,0.0
2023-08-10 21:00:00+00:00,955.996,284.2,0.0,0.12551,0.0099,0.0
2023-08-10 22:00:00+00:00,646.992,4.3,0.0,0.12481999999999999,0.0099,0.0
2023-08-10 23:00:00+00:00,423.065,2.1,0.0,0.11572,0.0108,0.003136111111111111
2023-08-11 00:00:00+00:00,225.126,2.1,0.0,0.12226999999999999,0.0099,0.0
2023-08-11 01:00:00+00:00,215.642,2.1,0.0,0.12157,0.0078,0.0
2023-08-11 02:00:00+00:00,205.945,2.1,0.0,0.1191,0.0078,0.0
2023-08-11 03:00:00+00:00,191.742,2.2,0.0,0.11876,0.0078,0.0
2023-08-11 04:00:00+00:00,168.618,2.2,0.0,0.1171,0.0078,0.0
2023-08-11 05:00:00+00:00,185.435,2.0,0.0,0.11757,0.0069,0.0
2023-08-11 06:00:00+00:00,204.705,2.1,0.0,0.11907999999999999,0.0069,0.0
2023-08-11 07:00:00+00:00,183.344,2.1,103.09008026123047,0.126,0.0069,0.0
2023-08-11 08:00:00+00:00,326.446,2.2,422.685791015625,0.13082,0.0069,0.0
2023-08-11 09:00:00+00:00,468.684,2.7,560.27685546875,0.11748,0.0078,0.0
2023-08-11 10:00:00+00:00,976.736,351.5,645.2340087890625,0.113,0.0078,0.0
2023-08-11 11:00:00+00:00,1045.867,399.7,680.5960083007812,0.097,0.0099,0.0
2023-08-11 12:00:00+00:00,1087.118,465.5,709.2939453125,0.09759999999999999,0.0099,0.0
2023-08-11 13:00:00+00:00,1141.016,671.7,735.9649047851562,0.0974,0.0099,0.0
2023-08-11 14:00:00+00:00,1129.705,490.6,770.4544677734375,0.09192,0.0108,0.003136111111111111
2023-08-11 15:00:00+00:00,1170.401,753.3,755.8071899414062,0.09,0.0108,0.003136111111111111
2023-08-11 16:00:00+00:00,1147.332,750.5,724.9411010742188,0.089,0.0099,0.0
2023-08-11 17:00:00+00:00,1089.036,493.7,677.2120361328125,0.09798,0.0099,0.0
2023-08-11 18:00:00+00:00,1117.972,694.8,562.2855834960938,0.11105,0.0099,0.0
2023-08-11 19:00:00+00:00,1065.458,460.3,339.8580322265625,0.12157,0.0099,0.0
2023-08-11 20:00:00+00:00,1072.659,396.5,33.230926513671875,0.1305,0.0099,0.0
2023-08-11 21:00:00+00:00,1010.566,334.6,0.0,0.13036,0.0099,0.0
2023-08-11 22:00:00+00:00,711.164,4.2,0.0,0.12057,0.0099,0.0
2023-08-11 23:00:00+00:00,422.575,2.2,0.0,0.11652,0.0108,0.003136111111111111
2023-08-12 00:00:00+00:00,221.342,2.0,0.0,0.11954000000000001,0.0099,0.0
2023-08-12 01:00:00+00:00,208.456,2.1,0.0,0.11262,0.0078,0.0
2023-08-12 02:00:00+00:00,201.804,2.1,0.0,0.10955,0.0078,0.0
2023-08-12 03:00:00+00:00,190.53,2.2,0.0,0.10918000000000001,0.0078,0.0
2023-08-12 04:00:00+00:00,171.124,2.1,0.0,0.10918000000000001,0.0078,0.0
2023-08-12 05:00:00+00:00,178.152,2.1,0.0,0.10918000000000001,0.0069,0.0
2023-08-12 06:00:00+00:00,191.531,2.1,0.0,0.11262,0.0069,0.0
2023-08-12 07:00:00+00:00,173.291,2.1,58.49208450317383,0.11093,0.0069,0.0
2023-08-12 08:00:00+00:00,278.607,2.1,255.60089111328125,0.10301,0.0069,0.0
2023-08-12 09:00:00+00:00,657.647,385.2,574.7560424804688,0.09,0.0078,0.0
2023-08-12 10:00:00+00:00,1180.382,1076.2,732.126708984375,0.07981,0.0078,0.0
2023-08-12 11:00:00+00:00,1149.177,975.5,797.5131225585938,0.07551000000000001,0.0099,0.0
2023-08-12 12:00:00+00:00,1158.062,971.9,835.2188720703125,0.07490999999999999,0.0099,0.0
2023-08-12 13:00:00+00:00,1200.427,1008.0,849.6390991210938,0.07551000000000001,0.0099,0.0
2023-08-12 14:00:00+00:00,1204.168,1001.3,854.6530151367188,0.07490999999999999,0.0108,0.003136111111111111
2023-08-12 15:00:00+00:00,1234.283,1028.1,840.776123046875,0.07248,0.0108,0.003136111111111111
2023-08-12 16:00:00+00:00,1195.807,980.8,807.6055297851562,0.07051,0.0099,0.0
2023-08-12 17:00:00+00:00,1206.077,1010.4,743.8961791992188,0.071,0.0099,0.0
2023-08-12 18:00:00+00:00,1178.181,954.2,627.0638427734375,0.08549,0.0099,0.0
2023-08-12 19:00:00+00:00,1156.586,954.2,416.7135314941406,0.10647,0.0099,0.0
2023-08-12 20:00:00+00:00,966.318,754.2,45.30553436279297,0.11604,0.0099,0.0
2023-08-12 21:00:00+00:00,966.27,701.1,0.0,0.12355,0.0099,0.0
2023-08-12 22:00:00+00:00,745.244,194.4,0.0,0.12284,0.0099,0.0
2023-08-12 23:00:00+00:00,418.137,2.2,0.0,0.12188,0.0108,0.003136111111111111
2023-08-13 00:00:00+00:00,222.528,2.1,0.0,0.10918000000000001,0.0099,0.0
2023-08-13 01:00:00+00:00,208.979,2.1,0.0,0.10011,0.0078,0.0
2023-08-13 02:00:00+00:00,199.662,2.1,0.0,0.09595000000000001,0.0078,0.0
2023-08-13 03:00:00+00:00,185.136,2.3,0.0,0.09652,0.0078,0.0
2023-08-13 04:00:00+00:00,163.63,2.0,0.0,0.08985,0.0078,0.0
2023-08-13 05:00:00+00:00,172.941,2.1,0.0,0.09652,0.0069,0.0
2023-08-13 06:00:00+00:00,184.736,2.1,0.0,0.10011,0.0069,0.0
2023-08-13 07:00:00+00:00,170.149,2.2,262.2666320800781,0.09668,0.0069,0.0
2023-08-13 08:00:00+00:00,256.493,2.2,533.6875610351562,0.08,0.0069,0.0
2023-08-13 09:00:00+00:00,628.385,421.7,648.9426879882812,0.06591,0.0078,0.0
2023-08-13 10:00:00+00:00,1076.295,962.3,751.3486938476562,0.03,0.0078,0.0
2023-08-13 11:00:00+00:00,910.945,752.1,821.56787109375,0.015,0.0099,0.0
2023-08-13 12:00:00+00:00,910.843,755.0,845.5369873046875,0.03,0.0099,0.0
2023-08-13 13:00:00+00:00,1000.028,846.1,859.71728515625,0.015,0.0099,0.0
2023-08-13 14:00:00+00:00,1150.722,956.9,857.1123657226562,0.01,0.0108,0.003136111111111111
2023-08-13 15:00:00+00:00,1145.117,961.1,818.9310302734375,0.0067599999999999995,0.0108,0.003136111111111111
2023-08-13 16:00:00+00:00,1188.329,981.9,704.0017700195312,0.01745,0.0099,0.0
2023-08-13 17:00:00+00:00,1029.782,811.0,569.8430786132812,0.06998,0.0099,0.0
2023-08-13 18:00:00+00:00,1156.7,986.5,308.6723327636719,0.07490999999999999,0.0099,0.0
2023-08-13 19:00:00+00:00,946.445,754.6,409.7452392578125,0.09652,0.0099,0.0
2023-08-13 20:00:00+00:00,951.336,754.9,46.3726921081543,0.11090000000000001,0.0099,0.0
2023-08-13 21:00:00+00:00,932.289,618.5,0.0,0.12,0.0099,0.0
2023-08-13 22:00:00+00:00,689.59,178.5,0.0,0.12001,0.0099,0.0
2023-08-13 23:00:00+00:00,418.86,2.2,0.0,0.114,0.0108,0.003136111111111111
2023-08-14 00:00:00+00:00,227.646,2.0,0.0,0.113,0.0099,0.0
2023-08-14 01:00:00+00:00,222.76,2.3,0.0,0.10918000000000001,0.0078,0.0
2023-08-14 02:00:00+00:00,207.938,2.1,0.0,0.09924,0.0078,0.0
2023-08-14 03:00:00+00:00,188.104,2.1,0.0,0.09924,0.0078,0.0
2023-08-14 04:00:00+00:00,162.225,2.1,0.0,0.09924,0.0078,0.0
2023-08-14 05:00:00+00:00,174.081,2.2,0.0,0.1038,0.0069,0.0
2023-08-14 06:00:00+00:00,186.208,2.0,0.0,0.11566,0.0069,0.0
2023-08-14 07:00:00+00:00,173.379,2.2,271.24578857421875,0.12115999999999999,0.0069,0.0
2023-08-14 08:00:00+00:00,267.206,2.0,553.48486328125,0.11470999999999999,0.0069,0.0
2023-08-14 09:00:00+00:00,411.873,2.2,693.9691162109375,0.09924,0.0078,0.0
2023-08-14 10:00:00+00:00,852.568,218.6,776.8380737304688,0.08367000000000001,0.0078,0.0
2023-08-14 11:00:00+00:00,941.082,304.4,826.5242309570312,0.07731,0.0099,0.0
2023-08-14 12:00:00+00:00,948.57,302.6,854.79296875,0.07504999999999999,0.0099,0.0
2023-08-14 13:00:00+00:00,956.601,309.2,857.5423583984375,0.075,0.0099,0.0
2023-08-14 14:00:00+00:00,962.376,329.0,847.04296875,0.06713,0.0108,0.003136111111111111
2023-08-14 15:00:00+00:00,974.788,343.9,761.0626831054688,0.0741,0.0108,0.003136111111111111
2023-08-14 16:00:00+00:00,982.85,342.2,506.33038330078125,0.07681,0.0099,0.0
2023-08-14 17:00:00+00:00,1012.364,372.5,410.072265625,0.07770999999999999,0.0099,0.0
2023-08-14 18:00:00+00:00,1009.041,362.7,393.6003723144531,0.07851000000000001,0.0099,0.0
2023-08-14 19:00:00+00:00,1020.8,385.2,177.79933166503906,0.10942,0.0099,0.0
2023-08-14 20:00:00+00:00,992.895,311.6,23.757919311523438,0.11834,0.0099,0.0
2023-08-14 21:00:00+00:00,942.093,264.2,0.0,0.12512,0.0099,0.0
2023-08-14 22:00:00+00:00,655.653,5.3,0.0,0.11533,0.0099,0.0
2023-08-14 23:00:00+00:00,451.474,2.1,0.0,0.11461,0.0108,0.003136111111111111
2023-08-15 00:00:00+00:00,221.184,2.2,0.0,0.11701,0.0099,0.0
2023-08-15 01:00:00+00:00,205.603,2.1,0.0,0.11258,0.0078,0.0
2023-08-15 02:00:00+00:00,208.724,2.1,0.0,0.095,0.0078,0.0
2023-08-15 03:00:00+00:00,199.441,2.1,0.0,0.095,0.0078,0.0
2023-08-15 04:00:00+00:00,187.021,2.2,0.0,0.09544,0.0078,0.0
2023-08-15 05:00:00+00:00,200.886,2.1,0.0,0.10143,0.0069,0.0
2023-08-15 06:00:00+00:00,194.755,2.0,0.0,0.11001000000000001,0.0069,0.0
2023-08-15 07:00:00+00:00,178.221,2.2,186.93931579589844,0.11258,0.0069,0.0
2023-08-15 08:00:00+00:00,205.617,2.1,424.0,0.10534,0.0069,0.0
2023-08-15 09:00:00+00:00,446.992,123.0,561.1205444335938,0.087,0.0078,0.0
2023-08-15 10:00:00+00:00,930.102,448.9,622.1665649414062,0.07925,0.0078,0.0
2023-08-15 11:00:00+00:00,1159.729,715.9,719.3908081054688,0.07412,0.0099,0.0
2023-08-15 12:00:00+00:00,1159.851,711.0,781.1244506835938,0.07317,0.0099,0.0
2023-08-15 13:00:00+00:00,1135.179,641.5,755.1058959960938,0.073,0.0099,0.0
2023-08-15 14:00:00+00:00,1190.8,695.3,735.8030395507812,0.0703,0.0108,0.003136111111111111
2023-08-15 15:00:00+00:00,1193.217,674.9,566.01171875,0.04585,0.0108,0.003136111111111111
2023-08-15 16:00:00+00:00,1193.187,675.1,500.0086669921875,0.07026,0.0099,0.0
2023-08-15 17:00:00+00:00,1177.044,665.3,377.9944152832031,0.07621,0.0099,0.0
2023-08-15 18:00:00+00:00,1154.593,653.6,565.7093505859375,0.083,0.0099,0.0
2023-08-15 19:00:00+00:00,1117.522,610.1,379.4121398925781,0.11561,0.0099,0.0
2023-08-15 20:00:00+00:00,1025.122,507.5,36.55419921875,0.129,0.0099,0.0
2023-08-15 21:00:00+00:00,900.978,396.3,0.0,0.13304,0.0099,0.0
2023-08-15 22:00:00+00:00,564.496,5.4,0.0,0.12525,0.0099,0.0
2023-08-15 23:00:00+00:00,412.112,2.0,0.0,0.11577,0.0108,0.003136111111111111
2023-08-16 00:00:00+00:00,235.767,2.2,0.0,0.10676000000000001,0.0099,0.0
2023-08-16 01:00:00+00:00,223.124,2.2,0.0,0.09745000000000001,0.0078,0.0
2023-08-16 02:00:00+00:00,218.184,2.0,0.0,0.09071,0.0078,0.0
2023-08-16 03:00:00+00:00,203.639,2.1,0.0,0.09,0.0078,0.0
2023-08-16 04:00:00+00:00,179.017,2.1,0.0,0.08789,0.0078,0.0
2023-08-16 05:00:00+00:00,192.443,2.2,0.0,0.09032,0.0069,0.0
2023-08-16 06:00:00+00:00,202.554,2.1,0.0,0.11538,0.0069,0.0
2023-08-16 07:00:00+00:00,182.359,2.0,235.85292053222656,0.12440999999999999,0.0069,0.0
2023-08-16 08:00:00+00:00,278.366,2.3,440.1386413574219,0.12578,0.0069,0.0
2023-08-16 09:00:00+00:00,405.138,2.1,680.7478637695312,0.10947,0.0078,0.0
2023-08-16 10:00:00+00:00,887.543,262.4,770.186279296875,0.09920999999999999,0.0078,0.0
2023-08-16 11:00:00+00:00,941.828,272.0,817.2606811523438,0.09409999999999999,0.0099,0.0
2023-08-16 12:00:00+00:00,970.01,318.2,825.52734375,0.09032,0.0099,0.0
2023-08-16 13:00:00+00:00,984.577,343.4,812.6338500976562,0.086,0.0099,0.0
2023-08-16 14:00:00+00:00,971.629,321.5,821.1409912109375,0.08629,0.0108,0.003136111111111111
2023-08-16 15:00:00+00:00,986.087,343.7,802.8416137695312,0.08851,0.0108,0.003136111111111111
2023-08-16 16:00:00+00:00,997.998,352.1,783.2294921875,0.09417,0.0099,0.0
2023-08-16 17:00:00+00:00,991.841,363.0,713.1614990234375,0.10314,0.0099,0.0
2023-08-16 18:00:00+00:00,906.73,282.4,571.6290893554688,0.11517000000000001,0.0099,0.0
2023-08-16 19:00:00+00:00,887.987,260.3,371.659912109375,0.12525,0.0099,0.0
2023-08-16 20:00:00+00:00,757.839,69.7,25.024728775024414,0.13296,0.0099,0.0
2023-08-16 21:00:00+00:00,889.948,250.3,0.0,0.1361,0.0099,0.0
2023-08-16 22:00:00+00:00,608.923,2.1,0.0,0.1264,0.0099,0.0
2023-08-16 23:00:00+00:00,420.25,2.1,0.0,0.12440999999999999,0.0108,0.003136111111111111
2023-08-17 00:00:00+00:00,222.182,2.1,0.0,0.12211,0.0099,0.0
2023-08-17 01:00:00+00:00,210.89,2.2,0.0,0.11761,0.0078,0.0
2023-08-17 02:00:00+00:00,203.238,2.2,0.0,0.11215,0.0078,0.0
2023-08-17 03:00:00+00:00,192.079,2.0,0.0,0.11215,0.0078,0.0
2023-08-17 04:00:00+00:00,172.761,2.2,0.0,0.12138,0.0078,0.0
2023-08-17 05:00:00+00:00,183.01,2.1,0.0,0.12440000000000001,0.0069,0.0
2023-08-17 06:00:00+00:00,199.845,2.1,0.0,0.129,0.0069,0.0
2023-08-17 07:00:00+00:00,187.45,2.1,0.0,0.13176,0.0069,0.0
2023-08-17 08:00:00+00:00,285.238,2.2,53.902015686035156,0.131,0.0069,0.0
2023-08-17 09:00:00+00:00,417.157,2.0,255.0615997314453,0.122,0.0078,0.0
2023-08-17 10:00:00+00:00,882.052,243.2,438.87884521484375,0.10836,0.0078,0.0
2023-08-17 11:00:00+00:00,954.288,346.7,599.2736206054688,0.09526000000000001,0.0099,0.0
2023-08-17 12:00:00+00:00,955.62,304.7,679.7190551757812,0.09162000000000001,0.0099,0.0
2023-08-17 13:00:00+00:00,996.468,357.2,776.462158203125,0.09051000000000001,0.0099,0.0
2023-08-17 14:00:00+00:00,986.373,353.6,784.4386596679688,0.08998,0.0108,0.003136111111111111
2023-08-17 15:00:00+00:00,992.645,363.0,749.4932250976562,0.09232,0.0108,0.003136111111111111
2023-08-17 16:00:00+00:00,962.739,328.8,752.1084594726562,0.09397,0.0099,0.0
2023-08-17 17:00:00+00:00,985.252,356.9,512.5706176757812,0.09436,0.0099,0.0
2023-08-17 18:00:00+00:00,955.337,326.4,147.1725311279297,0.09551000000000001,0.0099,0.0
2023-08-17 19:00:00+00:00,975.79,334.2,0.0,0.12440000000000001,0.0099,0.0
2023-08-17 20:00:00+00:00,984.514,309.7,0.0,0.13225,0.0099,0.0
2023-08-17 21:00:00+00:00,719.294,2.9,0.0,0.13601,0.0099,0.0
2023-08-17 22:00:00+00:00,642.611,2.1,0.0,0.1346,0.0099,0.0
2023-08-17 23:00:00+00:00,417.1,2.2,0.0,0.13225,0.0108,0.003136111111111111
2023-08-18 00:00:00+00:00,219.038,2.1,0.0,0.12940000000000002,0.0099,0.0
2023-08-18 01:00:00+00:00,209.353,2.1,0.0,0.12301999999999999,0.0078,0.0
2023-08-18 02:00:00+00:00,203.336,2.1,0.0,0.11996,0.0078,0.0
2023-08-18 03:00:00+00:00,191.712,2.2,0.0,0.11320999999999999,0.0078,0.0
2023-08-18 04:00:00+00:00,167.162,2.0,0.0,0.11320999999999999,0.0078,0.0
2023-08-18 05:00:00+00:00,178.699,2.1,0.0,0.11320999999999999,0.0069,0.0
2023-08-18 06:00:00+00:00,190.848,2.1,0.0,0.12,0.0069,0.0
2023-08-18 07:00:00+00:00,180.181,2.2,0.0,0.11743,0.0069,0.0
2023-08-18 08:00:00+00:00,274.266,2.1,0.0,0.11,0.0069,0.0
2023-08-18 09:00:00+00:00,400.628,5.5,0.0,0.10681,0.0078,0.0
2023-08-18 10:00:00+00:00,990.322,346.5,85.0153579711914,0.09584999999999999,0.0078,0.0
2023-08-18 11:00:00+00:00,1066.538,393.5,171.7603759765625,0.08904999999999999,0.0099,0.0
2023-08-18 12:00:00+00:00,1093.902,403.8,257.1156921386719,0.08628,0.0099,0.0
2023-08-18 13:00:00+00:00,1306.851,624.6,602.5590209960938,0.08285,0.0099,0.0
2023-08-18 14:00:00+00:00,1285.472,595.1,782.3759155273438,0.08416,0.0108,0.003136111111111111
